Datetime,PJME_MW,rolling_z,hour,dayofweek,day,month,quarter,year,dayofyear,weekofyear,is_weekend,hour_sin,hour_cos,month_sin,month_cos,is_holiday,lag_24h,lag_168h,rolling_mean_7d,rolling_std_7d
20070629,30492,-0.8125466091867937,4,4,29,6,2,2007,180,26,0,3,3,4,5,0,32036,25642,37471.916666666664,9447.024661927837
20070629,30559,-0.8011110160592234,5,4,29,6,2,2007,180,26,0,4,4,4,5,0,31973,25740,37500.78571428572,9418.0233036353
20070629,31862,-0.6532993623108804,6,4,29,6,2,2007,180,26,0,5,5,4,5,0,33105,26695,37529.47023809524,9389.283702297083
20070629,34040,-0.4081867479491268,7,4,29,6,2,2007,180,26,0,4,6,4,5,0,35468,28970,37560.22619047619,9362.004317172577
20070629,36480,-0.13296906439065292,8,4,29,6,2,2007,180,26,0,6,7,4,5,0,39004,31984,37590.40476190476,9342.29864663137
20070629,38083,0.05031070344433092,9,4,29,6,2,2007,180,26,0,7,8,4,5,0,41996,34074,37617.166666666664,9332.576949747214
20070629,38997,0.15760735962822783,10,4,29,6,2,2007,180,26,0,1,9,4,5,0,44806,35779,37641.02976190476,9328.587526449479
20070629,39676,0.2388464843956462,11,4,29,6,2,2007,180,26,0,8,10,4,5,0,47262,37056,37660.18452380953,9328.045060053724
20070629,39971,0.27671670684920835,12,4,29,6,2,2007,180,26,0,9,11,4,5,0,49403,37738,37675.77976190476,9329.218966240738
20070629,39945,0.27807533931093026,13,4,29,6,2,2007,180,26,0,10,12,4,5,0,51042,37976,37689.07142857143,9330.898710059031
20070629,40359,0.3271378123231722,14,4,29,6,2,2007,180,26,0,11,13,4,5,0,52268,38273,37700.791666666664,9332.49773117808
20070629,40483,0.343487775684247,15,4,29,6,2,2007,180,26,0,12,14,4,5,0,52784,38370,37713.208333333336,9334.651037840269
20070629,40387,0.33543557775561544,16,4,29,6,2,2007,180,26,0,13,15,4,5,0,53206,38421,37725.78571428572,9336.964515995938
20070629,40272,0.3252007685511949,17,4,29,6,2,2007,180,26,0,14,6,4,5,0,53571,38503,37737.48809523809,9339.072866823151
20070629,39859,0.28286046919169977,18,4,29,6,2,2007,180,26,0,15,16,4,5,0,53245,37977,37748.017857142855,9340.938229731217
20070629,38768,0.16816883974849742,19,4,29,6,2,2007,180,26,0,16,17,4,5,0,51377,36730,37759.22023809524,9342.3429022542
20070629,37649,0.05165216418147798,20,4,29,6,2,2007,180,26,0,17,3,4,5,0,49032,35065,37771.35119047619,9342.321628741314
20070629,37229,0.011166335287520193,21,4,29,6,2,2007,180,26,0,18,18,4,5,0,47487,34073,37786.732142857145,9339.966100589292
20070629,37056,-0.0022452027924031517,22,4,29,6,2,2007,180,26,0,19,19,4,5,0,45630,33924,37805.517857142855,9335.624710869277
20070629,34836,-0.23378882263568201,23,4,29,6,2,2007,180,26,0,20,20,4,5,0,41758,31563,37824.16071428572,9330.953133908068
20070630,31939,-0.5381318738673448,0,5,30,6,2,2007,181,26,1,21,21,4,5,0,37839,28745,37843.642857142855,9321.213919739872
20070630,29402,-0.8061703989849902,1,5,30,6,2,2007,181,26,1,0,0,4,5,0,34714,26270,37862.65476190476,9305.789394315418
20070630,27593,-0.9991293410653466,2,5,30,6,2,2007,181,26,1,1,1,4,5,0,32710,24644,37881.29761904762,9285.541287437782
20070630,26463,-1.1219639568532995,3,5,30,6,2,2007,181,26,1,2,2,4,5,0,31382,23627,37898.85119047619,9263.127765914822
20070630,25765,-1.200405679809187,4,5,30,6,2,2007,181,26,1,3,3,4,5,0,30492,22952,37915.732142857145,9239.517314733434
20070630,25495,-1.2335194414316457,5,5,30,6,2,2007,181,26,1,4,4,4,5,0,30559,22799,37932.47619047619,9214.753045418598
20070630,25599,-1.2258793989666057,6,5,30,6,2,2007,181,26,1,5,5,4,5,0,31862,22770,37948.52380952381,9190.55586399696
20070630,26245,-1.155952479886586,7,5,30,6,2,2007,181,26,1,4,6,4,5,0,34040,23373,37965.36309523809,9165.135209384169
20070630,28044,-0.9490702353024072,8,5,30,6,2,2007,181,26,1,6,7,4,5,0,36480,25278,37982.458333333336,9140.398981617953
20070630,30391,-0.671594798569855,9,5,30,6,2,2007,181,26,1,7,8,4,5,0,38083,27686,37998.92261904762,9119.845890465005
20070630,32655,-0.39839584517844223,10,5,30,6,2,2007,181,26,1,1,9,4,5,0,38997,29653,38015.02380952381,9103.903201178851
20070630,34382,-0.18496093882363274,11,5,30,6,2,2007,181,26,1,8,10,4,5,0,39676,30976,38032.892857142855,9090.328052179137
20070630,35454,-0.04791318348973675,12,5,30,6,2,2007,181,26,1,9,11,4,5,0,39971,31618,38053.166666666664,9078.285249641098
20070630,36086,0.03596068607517169,13,5,30,6,2,2007,181,26,1,10,12,4,5,0,39945,31829,38076,9066.8196967389
20070630,36616,0.10647726829373394,14,5,30,6,2,2007,181,26,1,11,13,4,5,0,40359,31888,38101.33928571428,9055.197622029851
20070630,37122,0.1729462290525277,15,5,30,6,2,2007,181,26,1,12,14,4,5,0,40483,32055,38129.482142857145,9043.110472489105
20070630,37570,0.23142430516163132,16,5,30,6,2,2007,181,26,1,13,15,4,5,0,40387,32393,38159.642857142855,9031.171340190354
20070630,37944,0.2802597962276883,17,5,30,6,2,2007,181,26,1,14,6,4,5,0,40272,32830,38190.458333333336,9020.202638464996
20070630,37745,0.2616357175305627,18,5,30,6,2,2007,181,26,1,15,16,4,5,0,39859,32987,38220.89880952381,9010.628404013061
20070630,36970,0.17697740644751106,19,5,30,6,2,2007,181,26,1,16,17,4,5,0,38768,32618,38249.22023809524,9001.552054081632
20070630,35584,0.02423793148791967,20,5,30,6,2,2007,181,26,1,17,3,4,5,0,37649,31670,38275.125,8991.505939281613
20070630,34890,-0.04556444432863946,21,5,30,6,2,2007,181,26,1,18,18,4,5,0,37229,31290,38298.42261904762,8979.351627298585
20070630,34886,-0.03473931365343148,22,5,30,6,2,2007,181,26,1,19,19,4,5,0,37056,31495,38319.85119047619,8966.813200114402
20070630,32976,-0.24349079203856067,23,5,30,6,2,2007,181,26,1,20,20,4,5,0,34836,29802,38340.03571428572,8955.167344409614
20070701,30622,-0.5064307086478343,0,6,1,7,3,2007,182,26,1,21,21,5,6,0,31939,27442,38358.92857142857,8940.382569324658
20070701,28175,-0.7868205496365202,1,6,1,7,3,2007,182,26,1,0,0,5,6,0,29402,25242,38377.857142857145,8920.475035876509
20070701,26371,-1.0003037589187351,2,6,1,7,3,2007,182,26,1,1,1,5,6,0,27593,23748,38395.31547619047,8897.453194200652
20070701,25029,-1.1673417694339119,3,6,1,7,3,2007,182,26,1,2,2,5,6,0,26463,22757,38410.92857142857,8873.866565776249
20070701,24088,-1.292646531995719,4,6,1,7,3,2007,182,26,1,3,3,5,6,0,25765,22198,38424.45238095238,8851.570317606815
20070701,23614,-1.3649501473272294,5,6,1,7,3,2007,182,26,1,4,4,5,6,0,25495,21925,38435.70238095238,8832.00306896983
20070701,23208,-1.433038227545989,6,6,1,7,3,2007,182,26,1,5,5,5,6,0,25599,21664,38445.755952380954,8814.039239674737
20070701,23244,-1.4451584304663727,7,6,1,7,3,2007,182,26,1,4,6,5,6,0,26245,21928,38454.94642857143,8797.224906922636
20070701,24609,-1.2729330468735078,8,6,1,7,3,2007,182,26,1,6,7,5,6,0,28044,23589,38462.77976190476,8782.995055038587
20070701,26760,-0.9801464991863525,9,6,1,7,3,2007,182,26,1,7,8,5,6,0,30391,25875,38468.85119047619,8772.998536022405
20070701,28719,-0.7031495535904282,10,6,1,7,3,2007,182,26,1,1,9,5,6,0,32655,28108,38474.119047619046,8765.653747807984
20070701,30207,-0.4840010575184528,11,6,1,7,3,2007,182,26,1,8,10,5,6,0,34382,29747,38477.755952380954,8761.452795956362
20070701,31210,-0.3301329268186715,12,6,1,7,3,2007,182,26,1,9,11,5,6,0,35454,31099,38480.494047619046,8758.779426488563
20070701,31606,-0.2639397594189464,13,6,1,7,3,2007,182,26,1,10,12,5,6,0,36086,32059,38481.15476190476,8758.223441779941
20070701,31893,-0.21395817613995552,14,6,1,7,3,2007,182,26,1,11,13,5,6,0,36616,32849,38478.458333333336,8760.281986858086
20070701,32283,-0.14956713635801733,15,6,1,7,3,2007,182,26,1,12,14,5,6,0,37122,33721,38472.767857142855,8764.27023921703
20070701,32593,-0.09764746313382132,16,6,1,7,3,2007,182,26,1,13,15,5,6,0,37570,34679,38464.208333333336,8769.639346160444
20070701,32932,-0.04240549939645962,17,6,1,7,3,2007,182,26,1,14,6,5,6,0,37944,35789,38451.791666666664,8776.504864635517
20070701,33209,0.003161038544895004,18,6,1,7,3,2007,182,26,1,15,16,5,6,0,37745,36518,38434.78571428572,8784.459720242332
20070701,32817,-0.04762081008065041,19,6,1,7,3,2007,182,26,1,16,17,5,6,0,36970,36338,38415.08928571428,8792.489287240027
20070701,31919,-0.17072591103524626,20,6,1,7,3,2007,182,26,1,17,3,5,6,0,35584,35665,38394.130952380954,8801.661670524967
20070701,31643,-0.20494847321091814,21,6,1,7,3,2007,182,26,1,18,18,5,6,0,34890,35560,38371.833333333336,8813.354075938576
20070701,32117,-0.13152157329636988,22,6,1,7,3,2007,182,26,1,19,19,5,6,0,34886,36119,38348.517857142855,8826.009313097717
20070701,30377,-0.37816953760938815,23,6,1,7,3,2007,182,26,1,20,20,5,6,0,32976,34096,38324.69642857143,8837.456104801731
20070702,27878,-0.7413963033819693,0,0,2,7,3,2007,183,27,0,21,21,5,6,0,30622,31270,38302.55952380953,8852.75658392114
20070702,25526,-1.0941967154917933,1,0,2,7,3,2007,183,27,0,0,0,5,6,0,28175,28857,38282.369047619046,8872.73729851033
20070702,24097,-1.3218223633638992,2,0,2,7,3,2007,183,27,0,1,1,5,6,0,26371,27301,38262.541666666664,8897.61265892107
20070702,23366,-1.4537563576247272,3,0,2,7,3,2007,183,27,0,2,2,5,6,0,25029,26461,38243.47023809524,8924.641394647737
20070702,22992,-1.5374440383270769,4,0,2,7,3,2007,183,27,0,3,3,5,6,0,24088,26060,38225.04761904762,8952.260581477496
20070702,23334,-1.5112264962699582,5,0,2,7,3,2007,183,27,0,4,4,5,6,0,23614,26462,38206.78571428572,8980.310211052829
20070702,24381,-1.3684505909065248,6,0,2,7,3,2007,183,27,0,5,5,5,6,0,23208,27960,38188.166666666664,9008.006671822555
20070702,26517,-1.029415616418168,7,0,2,7,3,2007,183,27,0,4,6,5,6,0,23244,30556,38166.86309523809,9036.527661593724
20070702,29348,-0.5433493910481445,8,0,2,7,3,2007,183,27,0,6,7,5,6,0,24609,33655,38142.82142857143,9062.233912721425
20070702,31464,-0.16093958347573903,9,0,2,7,3,2007,183,27,0,7,8,5,6,0,26760,35872,38117.18452380953,9081.078527863254
20070702,32931,0.11656307812950255,10,0,2,7,3,2007,183,27,0,1,9,5,6,0,28719,37466,38090.94642857143,9093.96332657746
20070702,34187,0.36165208417284694,11,0,2,7,3,2007,183,27,0,8,10,5,6,0,30207,39199,38063.95238095238,9102.55616254734
20070702,34962,0.5176361299542501,12,0,2,7,3,2007,183,27,0,9,11,5,6,0,31210,40492,38034.119047619046,9107.026041199346
20070702,35323,0.5935853990092954,13,0,2,7,3,2007,183,27,0,10,12,5,6,0,31606,41538,38001.20238095238,9108.082842211748
20070702,35680,0.6666721476881383,14,0,2,7,3,2007,183,27,0,11,13,5,6,0,31893,42498,37964.208333333336,9106.252972318374
20070702,36082,0.7467970425108186,15,0,2,7,3,2007,183,27,0,12,14,5,6,0,32283,43461,37923.625,9101.117736637443
20070702,36319,0.79442153290543,16,0,2,7,3,2007,183,27,0,13,15,5,6,0,32593,44224,37879.70238095238,9092.035210566053
20070702,36565,0.842804682388709,17,0,2,7,3,2007,183,27,0,14,6,5,6,0,32932,44882,37832.64880952381,9079.451741038214
20070702,36603,0.8518886475779321,18,0,2,7,3,2007,183,27,0,15,16,5,6,0,33209,45121,37783.142857142855,9063.445028016433
20070702,35758,0.6962873358350822,19,0,2,7,3,2007,183,27,0,16,17,5,6,0,32817,44395,37732.44047619047,9045.958730268898
20070702,34599,0.48344425048413203,20,0,2,7,3,2007,183,27,0,17,3,5,6,0,31919,43347,37681.02976190476,9032.39988495542
20070702,33945,0.36498788730401066,21,0,2,7,3,2007,183,27,0,18,18,5,6,0,31643,42939,37628.958333333336,9024.752897145712
20070702,33906,0.36029058711362877,22,0,2,7,3,2007,183,27,0,19,19,5,6,0,32117,42753,37575.42261904762,9019.739841500232
20070702,31402,-0.1110591285618916,23,0,2,7,3,2007,183,27,0,20,20,5,6,0,30377,39697,37522.76190476191,9015.155072038991
20070703,28239,-0.7063450011240534,0,1,3,7,3,2007,184,27,0,21,21,5,6,0,27878,35945,37473.38690476191,9025.88471681661
20070703,25796,-1.1615105685591833,1,1,3,7,3,2007,184,27,0,0,0,5,6,0,25526,32950,37427.517857142855,9053.237691251074
20070703,24380,-1.4184710683003188,2,1,3,7,3,2007,184,27,0,1,1,5,6,0,24097,30932,37384.93452380953,9091.170033418393
20070703,23498,-1.5711415740513022,3,1,3,7,3,2007,184,27,0,2,2,5,6,0,23366,29733,37345.93452380953,9132.975605729382
20070703,23141,-1.623776248823308,4,1,3,7,3,2007,184,27,0,3,3,5,6,0,22992,29029,37308.82142857143,9176.660961322375
20070703,23388,-1.566034442862067,5,1,3,7,3,2007,184,27,0,4,4,5,6,0,23334,29138,37273.77380952381,9219.615943202156
20070703,24509,-1.354459743851363,6,1,3,7,3,2007,184,27,0,5,5,5,6,0,24381,30413,37239.54761904762,9260.581333396327
20070703,26689,-0.9638230858539962,7,1,3,7,3,2007,184,27,0,4,6,5,6,0,26517,32936,37204.40476190476,9297.770267272164
20070703,29463,-0.48046490000070763,8,1,3,7,3,2007,184,27,0,6,7,5,6,0,29348,36617,37167.22023809524,9327.387720135943
20070703,31724,-0.09342440731752995,9,1,3,7,3,2007,184,27,0,7,8,5,6,0,31464,39727,37124.63690476191,9346.226183511691
20070703,33542,0.21481502811406608,10,1,3,7,3,2007,184,27,0,1,9,5,6,0,32931,42949,37077,9353.275379424707
20070703,35082,0.4741988747985778,11,1,3,7,3,2007,184,27,0,8,10,5,6,0,34187,46359,37021.005952380954,9346.066795442544
20070703,36081,0.6416394908992816,12,1,3,7,3,2007,184,27,0,9,11,5,6,0,34962,49069,36953.880952380954,9319.055785231512
20070703,36748,0.7535385858722915,13,1,3,7,3,2007,184,27,0,10,12,5,6,0,35323,50976,36876.57142857143,9271.701662554586
20070703,37405,0.8646928186338277,14,1,3,7,3,2007,184,27,0,11,13,5,6,0,35680,52499,36791.880952380954,9206.897019531443
20070703,37847,0.9397985203104544,15,1,3,7,3,2007,184,27,0,12,14,5,6,0,36082,53403,36702.03571428572,9125.993443677537
20070703,37992,0.9645014930283629,16,1,3,7,3,2007,184,27,0,13,15,5,6,0,36319,54031,36609.44047619047,9033.979644210174
20070703,37995,0.9650308522565533,17,1,3,7,3,2007,184,27,0,14,6,5,6,0,36565,54555,36513.97023809524,8932.952224333338
20070703,37673,0.910032098312016,18,1,3,7,3,2007,184,27,0,15,16,5,6,0,36603,54503,36415.39880952381,8823.379215477345
20070703,36652,0.7356524667512327,19,1,3,7,3,2007,184,27,0,16,17,5,6,0,35758,53425,36315.22023809524,8711.621293535576
20070703,35187,0.4856811089987603,20,1,3,7,3,2007,184,27,0,17,3,5,6,0,34599,51596,36215.380952380954,8609.88012101893
20070703,34572,0.3807266727579261,21,1,3,7,3,2007,184,27,0,18,18,5,6,0,33945,50342,36117.708333333336,8527.029014411999
20070703,34338,0.33994643104382893,22,1,3,7,3,2007,184,27,0,19,19,5,6,0,33906,49356,36023.83928571428,8456.010087668894
20070703,32212,-0.02489333164206231,23,1,3,7,3,2007,184,27,0,20,20,5,6,0,31402,45597,35934.44642857143,8393.374506234228
20070704,29566,-0.4785015649284882,0,2,4,7,3,2007,185,27,0,21,21,5,6,1,28239,41274,35854.77380952381,8364.583196807554
20070704,27220,-0.8791908116997886,1,2,4,7,3,2007,185,27,0,0,0,5,6,1,25796,37753,35785.083333333336,8367.934528213185
20070704,25630,-1.1486231032225236,2,2,4,7,3,2007,185,27,0,1,1,5,6,1,24380,35386,35722.38690476191,8392.524616361517
20070704,24577,-1.3246689969056689,3,2,4,7,3,2007,185,27,0,2,2,5,6,1,23498,33754,35664.31547619047,8428.541817854812
20070704,23934,-1.4296971768349138,4,2,4,7,3,2007,185,27,0,3,3,5,6,1,23141,32714,35609.69047619047,8470.629402734547
20070704,23802,-1.4477468341710802,5,2,4,7,3,2007,185,27,0,4,4,5,6,1,23388,32576,35557.42857142857,8515.568271635122
20070704,23938,-1.4205889350756116,6,2,4,7,3,2007,185,27,0,5,5,5,6,1,24509,33731,35505.20238095238,8560.748663018378
20070704,24058,-1.3964292129745886,7,2,4,7,3,2007,185,27,0,4,6,5,6,1,26689,36252,35446.91071428572,8606.122760455351
20070704,25016,-1.2369783073206413,8,2,4,7,3,2007,185,27,0,6,7,5,6,1,29463,39939,35374.32738095238,8650.598717638939
20070704,26852,-0.9382233172987049,9,2,4,7,3,2007,185,27,0,7,8,5,6,1,31724,43299,35285.5,8680.013677932842
20070704,28923,-0.6044865334652206,10,2,4,7,3,2007,185,27,0,1,9,5,6,1,33542,46661,35187.60119047619,8681.840795274296
20070704,30547,-0.3447388402451328,11,2,4,7,3,2007,185,27,0,8,10,5,6,1,35082,49879,35082.017857142855,8649.271044341313
20070704,31610,-0.1765476004361592,12,2,4,7,3,2007,185,27,0,9,11,5,6,1,36081,52611,34966.94642857143,8579.547713787731
20070704,32278,-0.07191564884999072,13,2,4,7,3,2007,185,27,0,10,12,5,6,1,36748,54593,34841.94047619047,8473.266844988142
20070704,32519,-0.035846409516053765,14,2,4,7,3,2007,185,27,0,11,13,5,6,1,37405,55904,34709.11309523809,8335.58108813973
20070704,32546,-0.034064296986381325,15,2,4,7,3,2007,185,27,0,12,14,5,6,1,37847,56226,34569.916666666664,8173.199072019341
20070704,32675,-0.01567778795607692,16,2,4,7,3,2007,185,27,0,13,15,5,6,1,37992,56168,34428.96428571428,7999.8391128229405
20070704,32873,0.014085431326119394,17,2,4,7,3,2007,185,27,0,14,6,5,6,1,37995,56100,34289.125,7820.890030968123
20070704,32896,0.015565297327713284,18,2,4,7,3,2007,185,27,0,15,16,5,6,1,37673,55547,34150.869047619046,7636.131986763674
20070704,32433,-0.06249495154800071,19,2,4,7,3,2007,185,27,0,16,17,5,6,1,36652,54201,34016.041666666664,7453.882868185169
20070704,32013,-0.13396583536812498,20,2,4,7,3,2007,185,27,0,17,3,5,6,1,35187,52347,33886.47023809524,7288.262537359629
20070704,32366,-0.07923410277550436,21,2,4,7,3,2007,185,27,0,18,18,5,6,1,34572,51400,33765.43452380953,7147.3341277298205
20070704,32447,-0.07008734193468683,22,2,4,7,3,2007,185,27,0,19,19,5,6,1,34338,48978,33652.13690476191,7015.771935816901
20070704,31310,-0.263885033174247,23,2,4,7,3,2007,185,27,0,20,20,5,6,1,32212,44168,33553.73809523809,6914.733022273398
20070705,29515,-0.5675012022888059,0,3,5,7,3,2007,186,27,0,21,21,5,6,0,29566,39852,33477.20238095238,6867.543939952597
20070705,27521,-0.9019879232576284,1,3,5,7,3,2007,186,27,0,0,0,5,6,0,27220,36488,33415.67261904762,6856.385044191697
20070705,26156,-1.1289435261092335,2,3,5,7,3,2007,186,27,0,1,1,5,6,0,25630,34371,33362.29761904762,6867.218844146966
20070705,25383,-1.2548988687415625,3,3,5,7,3,2007,186,27,0,2,2,5,6,0,24577,32950,33313.39880952381,6889.205975417983
20070705,25005,-1.313416343469332,4,3,5,7,3,2007,186,27,0,3,3,5,6,0,23934,32036,33268.357142857145,6916.279452458476
20070705,25330,-1.2580173310729001,5,3,5,7,3,2007,186,27,0,4,4,5,6,0,23802,31973,33226.505952380954,6944.994318485541
20070705,26858,-1.0158201621058158,6,3,5,7,3,2007,186,27,0,5,5,5,6,0,23938,33105,33186.96428571428,6971.036250508402
20070705,29248,-0.6482691514556232,7,3,5,7,3,2007,186,27,0,4,6,5,6,0,24058,35468,33149.77976190476,6988.116357978137
20070705,32330,-0.18711857619591823,8,3,5,7,3,2007,186,27,0,6,7,5,6,0,25016,39004,33112.755952380954,6992.236533647807
20070705,34825,0.17552064932716843,9,3,5,7,3,2007,186,27,0,7,8,5,6,0,26852,41996,33073.02976190476,6977.5087342713705
20070705,36812,0.4572672911208653,10,3,5,7,3,2007,186,27,0,1,9,5,6,0,28923,44806,33030.34523809524,6944.451888794779
20070705,38339,0.6680559625646265,11,3,5,7,3,2007,186,27,0,8,10,5,6,0,30547,47262,32982.76190476191,6890.459557462831
20070705,39506,0.8277835645748904,12,3,5,7,3,2007,186,27,0,9,11,5,6,0,31610,49403,32929.64880952381,6813.69570697898
20070705,40665,0.9906336656414507,13,3,5,7,3,2007,186,27,0,10,12,5,6,0,32278,51042,32870.73809523809,6712.447580266182
20070705,41521,1.113574910611771,14,3,5,7,3,2007,186,27,0,11,13,5,6,0,32519,52268,32808.97023809524,6590.8782296012805
20070705,41789,1.1528789639309789,15,3,5,7,3,2007,186,27,0,12,14,5,6,0,32546,52784,32745,6451.562499320189
20070705,42041,1.1917105812162485,16,3,5,7,3,2007,186,27,0,13,15,5,6,0,32675,53206,32679.553571428572,6301.0771969103935
20070705,41854,1.1656416435531338,17,3,5,7,3,2007,186,27,0,14,6,5,6,0,32873,53571,32613.095238095237,6140.108885728314
20070705,41352,1.0911405713119176,18,3,5,7,3,2007,186,27,0,15,16,5,6,0,32896,53245,32543.35119047619,5964.666349458093
20070705,40487,0.9589891728020892,19,3,5,7,3,2007,186,27,0,16,17,5,6,0,32433,51377,32472.559523809523,5785.379033331336
20070705,39434,0.7943236248354353,20,3,5,7,3,2007,186,27,0,17,3,5,6,0,32013,49032,32407.738095238095,5631.253380694378
20070705,39091,0.7345037202569663,21,3,5,7,3,2007,186,27,0,18,18,5,6,0,32366,47487,32350.60714285714,5508.943938523325
20070705,38635,0.6533325838005506,22,3,5,7,3,2007,186,27,0,19,19,5,6,0,32447,45630,32300.630952380954,5407.965006884089
20070705,36002,0.23696467437698182,23,3,5,7,3,2007,186,27,0,20,20,5,6,0,31310,41758,32258.994047619046,5331.106985849661
20070706,32788,-0.26128043492319003,0,4,6,7,3,2007,187,27,0,21,21,5,6,0,29515,37839,32224.73214285714,5288.015458628795
20070706,30116,-0.6644799151755894,1,4,6,7,3,2007,187,27,0,0,0,5,6,0,27521,34714,32194.666666666668,5270.232958146505
20070706,28264,-0.9324002162400375,2,4,6,7,3,2007,187,27,0,1,1,5,6,0,26156,32710,32167.29761904762,5269.010252091083
20070706,27117,-1.08716482173258,3,4,6,7,3,2007,187,27,0,2,2,5,6,0,25383,31382,32140.833333333332,5277.4267201380535
20070706,26554,-1.153383508679841,4,4,6,7,3,2007,187,27,0,3,3,5,6,0,25005,30492,32115.446428571428,5291.338914310338
20070706,26671,-1.1249230923690865,5,4,6,7,3,2007,187,27,0,4,4,5,6,0,25330,30559,32092.005952380954,5307.272421578766
20070706,27906,-0.951823098906643,6,4,6,7,3,2007,187,27,0,5,5,5,6,0,26858,31862,32068.863095238095,5322.4525501698445
20070706,29984,-0.6805926671323966,7,4,6,7,3,2007,187,27,0,4,6,5,6,0,29248,34040,32045.315476190477,5332.115540140865
20070706,33349,-0.2623048603962661,8,4,6,7,3,2007,187,27,0,6,7,5,6,0,32330,36480,32021.17261904762,5332.212304460932
20070706,36348,0.09561839330684226,9,4,6,7,3,2007,187,27,0,7,8,5,6,0,34825,38083,32002.535714285714,5321.996573810524
20070706,38941,0.39515481524595136,10,4,6,7,3,2007,187,27,0,1,9,5,6,0,36812,38997,31992.208333333332,5311.800349819005
20070706,41246,0.6550851519015103,11,4,6,7,3,2007,187,27,0,8,10,5,6,0,38339,39676,31991.875,5311.359882238509
20070706,42916,0.8404193966391862,12,4,6,7,3,2007,187,27,0,9,11,5,6,0,39506,39971,32001.220238095237,5326.321035907619
20070706,43987,0.9589661482519369,13,4,6,7,3,2007,187,27,0,10,12,5,6,0,40665,39945,32018.75,5357.463090257648
20070706,44966,1.071080162316573,14,4,6,7,3,2007,187,27,0,11,13,5,6,0,41521,40359,32042.809523809523,5402.161309494649
20070706,45652,1.1515515486827164,15,4,6,7,3,2007,187,27,0,12,14,5,6,0,41789,40483,32070.23214285714,5456.053282806985
20070706,46001,1.193823466702223,16,4,6,7,3,2007,187,27,0,13,15,5,6,0,42041,40387,32101,5518.0016375365685
20070706,46279,1.2288873881127371,17,4,6,7,3,2007,187,27,0,14,6,5,6,0,41854,40272,32134.416666666668,5585.072988996216
20070706,45899,1.183379778167549,18,4,6,7,3,2007,187,27,0,15,16,5,6,0,41352,39859,32170.17261904762,5656.257156276434
20070706,44346,0.9906343158967064,19,4,6,7,3,2007,187,27,0,16,17,5,6,0,40487,38768,32206.125,5724.209225712359
20070706,42360,0.7398679923969654,20,4,6,7,3,2007,187,27,0,17,3,5,6,0,39434,37649,32239.32738095238,5778.418737660738
20070706,40630,0.5169187480723301,21,4,6,7,3,2007,187,27,0,18,18,5,6,0,39091,37229,32267.369047619046,5816.135881625115
20070706,39889,0.4147494533942489,22,4,6,7,3,2007,187,27,0,19,19,5,6,0,38635,37056,32287.613095238095,5839.381517087479
20070706,37028,0.04768720702790973,23,4,6,7,3,2007,187,27,0,20,20,5,6,0,36002,34836,32304.47619047619,5857.297343237263
20070707,33630,-0.3819149141347316,0,5,7,7,3,2007,188,27,1,21,21,5,6,0,32788,31939,32317.52380952381,5865.406110215471
20070707,30663,-0.7496708652060943,1,5,7,7,3,2007,188,27,1,0,0,5,6,0,30116,29402,32327.589285714286,5866.203532455706
20070707,28489,-1.0112159040278135,2,5,7,7,3,2007,188,27,1,1,1,5,6,0,28264,27593,32335.095238095237,5863.243746970125
20070707,27045,-1.1784562255591706,3,5,7,7,3,2007,188,27,1,2,2,5,6,0,27117,26463,32340.428571428572,5859.310596437605
20070707,26000,-1.2954690064501533,4,5,7,7,3,2007,188,27,1,3,3,5,6,0,26554,25765,32343.89285714286,5855.985899122967
20070707,25528,-1.34504684628403,5,5,7,7,3,2007,188,27,1,4,4,5,6,0,26671,25495,32345.291666666668,5854.432861003866
20070707,25418,-1.3536868101989687,6,5,7,7,3,2007,188,27,1,5,5,5,6,0,27906,25599,32345.488095238095,5854.202192036637
20070707,25782,-1.310716217200611,7,5,7,7,3,2007,188,27,1,4,6,5,6,0,29984,26245,32344.410714285714,5855.467738370182
20070707,28014,-1.0623716744561147,8,5,7,7,3,2007,188,27,1,6,7,5,6,0,33349,28044,32341.654761904763,5858.463887881007
20070707,31296,-0.7028841866854506,9,5,7,7,3,2007,188,27,1,7,8,5,6,0,36348,30391,32341.47619047619,5858.596124527431
20070707,34503,-0.35585719687625933,10,5,7,7,3,2007,188,27,1,1,9,5,6,0,38941,32655,32346.863095238095,5857.207850801615
20070707,37164,-0.0714664210126336,11,5,7,7,3,2007,188,27,1,8,10,5,6,0,41246,34382,32357.863095238095,5859.524845265399
20070707,39144,0.13776474639240585,12,5,7,7,3,2007,188,27,1,9,11,5,6,0,42916,35454,32374.42261904762,5869.2025792378245
20070707,40404,0.2695687902228005,13,5,7,7,3,2007,188,27,1,10,12,5,6,0,43987,36086,32396.386904761905,5887.671749837908
20070707,41127,0.3440520425434529,14,5,7,7,3,2007,188,27,1,11,13,5,6,0,44966,36616,32422.089285714286,5913.244533092462
20070707,41756,0.40951818775495447,15,5,7,7,3,2007,188,27,1,12,14,5,6,0,45652,37122,32448.940476190477,5942.57168740173
20070707,42465,0.4852089760990755,16,5,7,7,3,2007,188,27,1,13,15,5,6,0,46001,37570,32476.52380952381,5975.058178708434
20070707,43076,0.5511507476715245,17,5,7,7,3,2007,188,27,1,14,6,5,6,0,46279,37944,32505.660714285714,6011.866514817191
